Iteration,Density
10,0.0846606
10,0.0846606
10,0.0846606
10,0.0846607
10,0.0846604
10,0.0846603
10,0.0846602
10,0.0846599
10,0.0846599
10,0.0846599
10,0.08466
10,0.0846603
10,0.0846602
10,0.08466
10,0.0846601
10,0.0846601
10,0.08466
10,0.0846602
10,0.0846602
10,0.0846601
10,0.0846603
10,0.0846605
10,0.0846604
10,0.0846602
10,0.0846601
10,0.0846602
10,0.08466
10,0.0846601
10,0.0846601
10,0.08466
10,0.0846603
10,0.0846601
10,0.0846601
10,0.0846602
10,0.0846605
10,0.0846604
10,0.0846605
10,0.0846605
10,0.0846606
10,0.0846603
10,0.0846603
10,0.0846604
10,0.0846602
10,0.0846604
10,0.0846605
10,0.0846607
10,0.0846607
10,0.0846607
10,0.0846606
10,0.0846605
10,0.0846606
10,0.0846608
10,0.0846607
10,0.0846608
10,0.0846605
10,0.0846605
10,0.0846605
10,0.0846605
10,0.0846604
10,0.0846607
10,0.0846607
10,0.0846609
10,0.0846611
10,0.0846612
10,0.0846611
10,0.0846612
10,0.084661
10,0.084661
10,0.0846608
10,0.0846609
10,0.0846609
10,0.084661
10,0.0846611
10,0.0846613
10,0.084661
10,0.0846611
10,0.0846611
10,0.0846609
10,0.0846611
10,0.0846612
10,0.0846611
10,0.0846611
10,0.084661
10,0.0846611
10,0.084661
10,0.0846608
10,0.084661
10,0.0846607
10,0.0846608
10,0.0846609
10,0.0846609
10,0.0846608
10,0.0846608
10,0.0846607
10,0.0846608
10,0.0846607
10,0.0846608
10,0.0846609
10,0.0846609
10,0.0846608
10,0.0846607
10,0.0846606
10,0.0846607
10,0.084661
10,0.084661
10,0.084661
10,0.084661
10,0.084661
10,0.0846609
10,0.0846611
10,0.0846611
10,0.0846611
10,0.0846612
10,0.0846613
10,0.0846615
10,0.0846611
10,0.0846609
10,0.0846609
10,0.084661
10,0.0846609
10,0.0846609
10,0.0846611
10,0.0846611
10,0.084661
10,0.0846607
10,0.0846607
10,0.0846611
10,0.084661
10,0.0846612
10,0.0846611
10,0.0846608
10,0.0846609
10,0.0846609
10,0.0846609
10,0.0846611
10,0.0846615
10,0.0846616
10,0.0846613
10,0.0846615
10,0.0846613
10,0.0846613
10,0.0846613
10,0.0846611
10,0.0846611
10,0.0846613
10,0.0846615
10,0.0846613
10,0.0846613
10,0.0846612
10,0.0846611
10,0.0846613
10,0.0846613
10,0.0846613
10,0.0846611
10,0.0846611
10,0.0846611
10,0.0846613
10,0.0846614
10,0.0846613
10,0.0846614
10,0.0846614
10,0.0846618
10,0.0846617
10,0.084662
10,0.0846618
10,0.0846615
10,0.0846614
10,0.0846616
10,0.0846616
10,0.0846616
10,0.0846615
10,0.0846614
10,0.0846614
10,0.0846613
10,0.0846615
10,0.0846615
10,0.0846615
10,0.0846617
10,0.0846618
10,0.0846615
10,0.0846613
10,0.0846613
10,0.0846613
10,0.0846614
10,0.0846615
10,0.0846616
10,0.0846616
10,0.0846616
10,0.0846617
10,0.0846617
10,0.0846618
10,0.0846618
10,0.0846617
10,0.0846616
10,0.0846619
10,0.0846621
10,0.0846617
10,0.0846613
10,0.0846614
10,0.0846615
10,0.0846615
10,0.0846614
10,0.0846614
10,0.0846615
10,0.0846615
10,0.0846616
10,0.0846614
10,0.0846612
10,0.0846613
10,0.0846613
10,0.0846613
10,0.0846611
10,0.0846611
10,0.0846613
10,0.0846612
10,0.0846615
10,0.0846615
10,0.0846616
10,0.0846616
10,0.0846614
10,0.0846613
10,0.084661
10,0.084661
10,0.0846613
10,0.0846613
10,0.0846614
10,0.0846617
10,0.0846615
10,0.0846617
10,0.0846618
10,0.0846617
10,0.0846615
10,0.0846614
10,0.0846618
10,0.0846619
10,0.0846618
10,0.084662
10,0.0846622
10,0.084662
10,0.0846622
10,0.084662
10,0.0846619
10,0.0846619
10,0.0846619
10,0.0846619
10,0.0846619
10,0.0846617
10,0.0846617
10,0.0846618
10,0.084662
10,0.0846618
10,0.0846616
10,0.0846617
10,0.0846617
10,0.0846618
10,0.0846618
10,0.0846618
10,0.0846618
10,0.0846618
10,0.0846621
10,0.0846619
10,0.084662
10,0.0846619
10,0.0846619
10,0.084662
10,0.0846621
10,0.0846621
10,0.0846618
10,0.0846617
10,0.0846619
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846622
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846621
10,0.0846623
10,0.0846623
10,0.0846622
10,0.0846622
10,0.0846621
10,0.084662
10,0.0846621
10,0.0846621
10,0.0846623
10,0.0846623
10,0.0846623
10,0.0846624
10,0.0846625
10,0.0846624
10,0.0846622
10,0.0846622
10,0.084662
10,0.0846619
10,0.0846623
10,0.0846621
10,0.0846624
10,0.0846623
10,0.0846623
10,0.0846623
10,0.0846625
10,0.0846625
10,0.0846624
10,0.0846623
10,0.0846622
10,0.0846623
10,0.0846625
10,0.0846624
10,0.0846624
10,0.0846623
10,0.0846623
10,0.0846622
10,0.0846622
10,0.0846624
10,0.0846623
10,0.0846623
10,0.0846623
10,0.0846623
10,0.0846624
10,0.0846626
10,0.0846626
10,0.0846624
10,0.0846625
10,0.0846625
10,0.0846624
10,0.0846624
10,0.0846623
10,0.0846624
10,0.0846624
10,0.0846625
10,0.0846623
10,0.0846621
10,0.0846621
10,0.0846622
10,0.0846622
10,0.084662
10,0.0846623
10,0.0846623
10,0.0846625
10,0.0846625
10,0.0846624
10,0.0846622
10,0.0846625
10,0.0846625
10,0.0846623
10,0.0846621
10,0.0846623
10,0.0846624
10,0.0846624
10,0.0846623
10,0.0846625
10,0.0846624
10,0.0846625
10,0.0846628
10,0.0846626
10,0.0846626
10,0.0846627
10,0.0846628
10,0.0846628
10,0.0846626
10,0.0846627
10,0.0846624
10,0.0846626
10,0.0846627
10,0.0846626
10,0.0846626
10,0.0846629
10,0.0846628
10,0.0846625
10,0.0846622
10,0.0846624
10,0.0846628
10,0.0846628
10,0.0846629
10,0.0846628
10,0.0846627
10,0.0846626
10,0.0846625
10,0.0846626
10,0.0846628
10,0.0846628
10,0.0846627
10,0.0846628
10,0.0846626
10,0.0846628
10,0.0846626
10,0.0846624
10,0.0846626
10,0.0846623
10,0.0846623
10,0.0846625
10,0.0846626
10,0.0846626
10,0.0846627
10,0.0846628
10,0.0846629
10,0.0846628
10,0.0846628
10,0.084663
10,0.0846631
10,0.0846631
10,0.0846632
10,0.084663
10,0.0846629
10,0.0846628
10,0.0846628
10,0.0846628
10,0.0846627
10,0.0846628
10,0.0846629
10,0.0846628
10,0.0846628
10,0.084663
10,0.0846628
10,0.0846629
10,0.0846629
10,0.084663
10,0.0846633
10,0.0846633
10,0.0846629
10,0.084663
10,0.0846629
10,0.0846632
10,0.0846632
10,0.0846627
10,0.084663
10,0.0846629
10,0.084663
10,0.084663
10,0.084663
10,0.0846628
10,0.0846629
10,0.084663
10,0.0846628
10,0.0846628
10,0.084663
10,0.0846631
